file_name, text
222.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Read Temp""}, {""id"": ""3"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Temp<32?""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Go out""}, {""id"": ""5"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Don't go out""}, {""id"": ""6"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Read Temp"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Read Temp"", ""target"": ""3"", ""target_type"": ""decision"", ""target_label"": ""Temp<32?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""Temp<32?"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Go out"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Yes"", ""relationship_type"": ""branches""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""Temp<32?"", ""target"": ""5"", ""target_type"": ""process"", ""target_label"": ""Don't go out"", ""type_of_edge"": ""solid"", ""relationship_value"": ""No"", ""relationship_type"": ""branches""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Go out"", ""target"": ""6"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""process"", ""source_label"": ""Don't go out"", ""target"": ""6"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
630.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""START""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""COMPUTE LOCAL ADMIN GROUP NAME""}, {""id"": ""3"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""ADD OR REMOVE?""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Update""}, {""id"": ""5"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""ADD USERS TO GROUP""}, {""id"": ""6"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Personalize""}, {""id"": ""7"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""DISPLAY CURRENT MEMBERS""}, {""id"": ""8"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Check""}, {""id"": ""9"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""END""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""START"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""COMPUTE LOCAL ADMIN GROUP NAME"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""COMPUTE LOCAL ADMIN GROUP NAME"", ""target"": ""3"", ""target_type"": ""decision"", ""target_label"": ""ADD OR REMOVE?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""ADD OR REMOVE?"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Update"", ""type_of_edge"": ""solid"", ""relationship_value"": ""ADD"", ""relationship_type"": ""branches""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Update"", ""target"": ""5"", ""target_type"": ""process"", ""target_label"": ""ADD USERS TO GROUP"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""process"", ""source_label"": ""ADD USERS TO GROUP"", ""target"": ""9"", ""target_type"": ""terminator"", ""target_label"": ""END"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""ADD OR REMOVE?"", ""target"": ""6"", ""target_type"": ""process"", ""target_label"": ""Personalize"", ""type_of_edge"": ""solid"", ""relationship_value"": ""REMOVE"", ""relationship_type"": ""branches""}, {""source"": ""6"", ""source_type"": ""process"", ""source_label"": ""Personalize"", ""target"": ""7"", ""target_type"": ""process"", ""target_label"": ""DISPLAY CURRENT MEMBERS"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""7"", ""source_type"": ""process"", ""source_label"": ""DISPLAY CURRENT MEMBERS"", ""target"": ""8"", ""target_type"": ""process"", ""target_label"": ""Check"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""8"", ""source_type"": ""process"", ""source_label"": ""Check"", ""target"": ""9"", ""target_type"": ""terminator"", ""target_label"": ""END"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
64.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Get N from user""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Initialize""}, {""id"": ""4"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""I is greater than N""}, {""id"": ""5"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Show Sum on output""}, {""id"": ""6"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}, {""id"": ""7"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Add 1 to Sum""}, {""id"": ""8"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Update""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Get N from user"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Get N from user"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Initialize"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Initialize"", ""target"": ""4"", ""target_type"": ""decision"", ""target_label"": ""I is greater than N"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""decision"", ""source_label"": ""I is greater than N"", ""target"": ""5"", ""target_type"": ""process"", ""target_label"": ""Show Sum on output"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Yes"", ""relationship_type"": ""branches""}, {""source"": ""5"", ""source_type"": ""process"", ""source_label"": ""Show Sum on output"", ""target"": ""6"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""decision"", ""source_label"": ""I is greater than N"", ""target"": ""7"", ""target_type"": ""process"", ""target_label"": ""Add I to Sum"", ""type_of_edge"": ""solid"", ""relationship_value"": ""No"", ""relationship_type"": ""branches""}, {""source"": ""7"", ""source_type"": ""process"", ""source_label"": ""Add I to Sum"", ""target"": ""8"", ""target_type"": ""process"", ""target_label"": ""Update"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""8"", ""source_type"": ""process"", ""source_label"": ""Update"", ""target"": ""4"", ""target_type"": ""decision"", ""target_label"": ""I is greater than N"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
87.png,"{""nodes"": [{""id"": ""begin"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Begin""}, {""id"": ""edit_video"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Edit video""}, {""id"": ""smaller_than_2gb"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Smaller than 2GB?""}, {""id"": ""click_to_upload"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Click to upload""}, {""id"": ""have_account_already"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Have an account already?""}, {""id"": ""register"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Register""}, {""id"": ""login"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Login""}, {""id"": ""find_on_computer"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Find on computer""}, {""id"": ""add_description_and_tags"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Add description and tags""}, {""id"": ""stop"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""Stop""}], ""edges"": [{""source"": ""begin"", ""source_type"": ""start"", ""source_label"": ""Begin"", ""target"": ""edit_video"", ""target_type"": ""process"", ""target_label"": ""Edit video"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""edit_video"", ""source_type"": ""process"", ""source_label"": ""Edit video"", ""target"": ""smaller_than_2gb"", ""target_type"": ""decision"", ""target_label"": ""Smaller than 2GB?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""smaller_than_2gb"", ""source_type"": ""decision"", ""source_label"": ""Smaller than 2GB?"", ""target"": ""click_to_upload"", ""target_type"": ""process"", ""target_label"": ""Click to upload"", ""type_of_edge"": ""solid"", ""relationship_value"": ""YES"", ""relationship_type"": ""depends_on""}, {""source"": ""smaller_than_2gb"", ""source_type"": ""decision"", ""source_label"": ""Smaller than 2GB?"", ""target"": ""edit_video"", ""target_type"": ""process"", ""target_label"": ""Edit video"", ""type_of_edge"": ""solid"", ""relationship_value"": ""NO"", ""relationship_type"": ""depends_on""}, {""source"": ""click_to_upload"", ""source_type"": ""process"", ""source_label"": ""Click to upload"", ""target"": ""have_account_already"", ""target_type"": ""decision"", ""target_label"": ""Have an account already?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""have_account_already"", ""source_type"": ""decision"", ""source_label"": ""Have an account already?"", ""target"": ""register"", ""target_type"": ""process"", ""target_label"": ""Register"", ""type_of_edge"": ""solid"", ""relationship_value"": ""NO"", ""relationship_type"": ""depends_on""}, {""source"": ""have_account_already"", ""source_type"": ""decision"", ""source_label"": ""Have an account already?"", ""target"": ""login"", ""target_type"": ""process"", ""target_label"": ""Login"", ""type_of_edge"": ""solid"", ""relationship_value"": ""YES"", ""relationship_type"": ""depends_on""}, {""source"": ""register"", ""source_type"": ""process"", ""source_label"": ""Register"", ""target"": ""login"", ""target_type"": ""process"", ""target_label"": ""Login"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""login"", ""source_type"": ""process"", ""source_label"": ""Login"", ""target"": ""find_on_computer"", ""target_type"": ""process"", ""target_label"": ""Find on computer"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""find_on_computer"", ""source_type"": ""process"", ""source_label"": ""Find on computer"", ""target"": ""add_description_and_tags"", ""target_type"": ""process"", ""target_label"": ""Add description and tags"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""add_description_and_tags"", ""source_type"": ""process"", ""source_label"": ""Add description and tags"", ""target"": ""stop"", ""target_type"": ""terminator"", ""target_label"": ""Stop"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
361.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Input""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Area = Width*Height""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Height""}, {""id"": ""5"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""Stop""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Input"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Input"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Area = Width*Height"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Area = Width*Height"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Height"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Height"", ""target"": ""5"", ""target_type"": ""terminator"", ""target_label"": ""Stop"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
25.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Topic assigned""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Discuss""}, {""id"": ""4"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Draft review""}, {""id"": ""5"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""Finish""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Topic assigned"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Brainstorm"", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Topic assigned"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Discuss"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Outline"", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""Discuss"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Topic assigned"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Return"", ""relationship_type"": ""branches""}, {""source"": ""3"", ""source_type"": ""decision"", ""source_label"": ""Discuss"", ""target"": ""4"", ""target_type"": ""decision"", ""target_label"": ""Draft review"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Draft"", ""relationship_type"": ""branches""}, {""source"": ""4"", ""source_type"": ""decision"", ""source_label"": ""Draft review"", ""target"": ""3"", ""target_type"": ""decision"", ""target_label"": ""Discuss"", ""type_of_edge"": ""solid"", ""relationship_value"": ""changes"", ""relationship_type"": ""branches""}, {""source"": ""4"", ""source_type"": ""decision"", ""source_label"": ""Draft review"", ""target"": ""5"", ""target_type"": ""terminator"", ""target_label"": ""Finish"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Approved"", ""relationship_type"": ""follows""}]}"
331.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""START""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Take Inputs""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Perimeter = 2 * (length + width)""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Print the perimeter""}, {""id"": ""5"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""END""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""START"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Take Inputs"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Take Inputs"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Perimeter = 2 * (length + width)"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Perimeter = 2 * (length + width)"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Print the perimeter"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Print the perimeter"", ""target"": ""5"", ""target_type"": ""terminator"", ""target_label"": ""END"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
254.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Fill the bath with water""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Add warm water""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Get into bath""}, {""id"": ""5"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Wash""}, {""id"": ""6"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Come Out""}, {""id"": ""7"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Empty the bath water""}, {""id"": ""8"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Get dressed""}, {""id"": ""9"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Fill the bath with water"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Fill the bath with water"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Add warm water"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Add warm water"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Get into bath"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Get into bath"", ""target"": ""5"", ""target_type"": ""process"", ""target_label"": ""Wash"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""process"", ""source_label"": ""Wash"", ""target"": ""6"", ""target_type"": ""process"", ""target_label"": ""Come Out"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""6"", ""source_type"": ""process"", ""source_label"": ""Come Out"", ""target"": ""7"", ""target_type"": ""process"", ""target_label"": ""Empty the bath water"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""7"", ""source_type"": ""process"", ""source_label"": ""Empty the bath water"", ""target"": ""8"", ""target_type"": ""process"", ""target_label"": ""Get dressed"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""8"", ""source_type"": ""process"", ""source_label"": ""Get dressed"", ""target"": ""9"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
52.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Begin""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""count=0""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Print count""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""count=count+1""}, {""id"": ""5"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Is count<10""}, {""id"": ""6"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Begin"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""count=0"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""count=0"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Print count"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Print count"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""count=count+1"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""count=count+1"", ""target"": ""5"", ""target_type"": ""decision"", ""target_label"": ""Is count<10"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""decision"", ""source_label"": ""Is count<10"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Print count"", ""type_of_edge"": ""solid"", ""relationship_value"": ""YES"", ""relationship_type"": ""branches""}, {""source"": ""5"", ""source_type"": ""decision"", ""source_label"": ""Is count<10"", ""target"": ""6"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": ""NO"", ""relationship_type"": ""branches""}]}"
328.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Start""}, {""id"": ""2"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Are you happy?""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Nice""}, {""id"": ""4"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}, {""id"": ""5"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Want to be happy?""}, {""id"": ""6"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Laugh""}, {""id"": ""7"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""All over again""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Start"", ""target"": ""2"", ""target_type"": ""decision"", ""target_label"": ""Are you happy?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""decision"", ""source_label"": ""Are you happy?"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Nice"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Yes"", ""relationship_type"": ""branches""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Nice"", ""target"": ""4"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""decision"", ""source_label"": ""Are you happy?"", ""target"": ""5"", ""target_type"": ""decision"", ""target_label"": ""Want to be happy?"", ""type_of_edge"": ""solid"", ""relationship_value"": ""No"", ""relationship_type"": ""branches""}, {""source"": ""5"", ""source_type"": ""decision"", ""source_label"": ""Want to be happy?"", ""target"": ""6"", ""target_type"": ""process"", ""target_label"": ""Laugh"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Yes"", ""relationship_type"": ""branches""}, {""source"": ""6"", ""source_type"": ""process"", ""source_label"": ""Laugh"", ""target"": ""4"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""decision"", ""source_label"": ""Want to be happy?"", ""target"": ""7"", ""target_type"": ""process"", ""target_label"": ""All over again"", ""type_of_edge"": ""solid"", ""relationship_value"": ""No"", ""relationship_type"": ""branches""}, {""source"": ""7"", ""source_type"": ""process"", ""source_label"": ""All over again"", ""target"": ""1"", ""target_type"": ""start"", ""target_label"": ""Start"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}]}"
699.png,"{""nodes"": [{""id"": ""1"", ""type_of_node"": ""start"", ""shape"": ""start_event"", ""label"": ""Begin""}, {""id"": ""2"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Generate new colony""}, {""id"": ""3"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Colony performance evaluation""}, {""id"": ""4"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Binary Search""}, {""id"": ""5"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Crowding distance sorting""}, {""id"": ""6"", ""type_of_node"": ""process"", ""shape"": ""task"", ""label"": ""Update colony""}, {""id"": ""7"", ""type_of_node"": ""decision"", ""shape"": ""gateway"", ""label"": ""Need more values?""}, {""id"": ""8"", ""type_of_node"": ""terminator"", ""shape"": ""end_event"", ""label"": ""End""}], ""edges"": [{""source"": ""1"", ""source_type"": ""start"", ""source_label"": ""Begin"", ""target"": ""2"", ""target_type"": ""process"", ""target_label"": ""Generate new colony"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""2"", ""source_type"": ""process"", ""source_label"": ""Generate new colony"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Colony performance evaluation"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""3"", ""source_type"": ""process"", ""source_label"": ""Colony performance evaluation"", ""target"": ""4"", ""target_type"": ""process"", ""target_label"": ""Binary Search"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""4"", ""source_type"": ""process"", ""source_label"": ""Binary Search"", ""target"": ""5"", ""target_type"": ""process"", ""target_label"": ""Crowding distance sorting"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""5"", ""source_type"": ""process"", ""source_label"": ""Crowding distance sorting"", ""target"": ""6"", ""target_type"": ""process"", ""target_label"": ""Update colony"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""6"", ""source_type"": ""process"", ""source_label"": ""Update colony"", ""target"": ""7"", ""target_type"": ""decision"", ""target_label"": ""Need more values?"", ""type_of_edge"": ""solid"", ""relationship_value"": """", ""relationship_type"": ""follows""}, {""source"": ""7"", ""source_type"": ""decision"", ""source_label"": ""Need more values?"", ""target"": ""3"", ""target_type"": ""process"", ""target_label"": ""Colony performance evaluation"", ""type_of_edge"": ""solid"", ""relationship_value"": ""No"", ""relationship_type"": ""branches""}, {""source"": ""7"", ""source_type"": ""decision"", ""source_label"": ""Need more values?"", ""target"": ""8"", ""target_type"": ""terminator"", ""target_label"": ""End"", ""type_of_edge"": ""solid"", ""relationship_value"": ""Yes"", ""relationship_type"": ""branches""}]}"
